content_id,content_name,content_type_id,subcat_slug,slug,url
5001449,dailydose_news,61,NULL,NULL,/dailydose/2014/3/7/why_some_people_don_t_like_music/
5001450,dailydose_news,61,NULL,NULL,/dailydose/2014/3/10/blood_test_may_be_able_to_predict_alzheimer_s/
5001451,dailydose_news,61,NULL,NULL,/dailydose/2014/3/10/vitamin_d_could_help_breast_cancer_survival/
5001452,dailydose_news,61,NULL,NULL,/dailydose/2014/3/10/free_birth_control_has_little_effect_on_sexual_behavior/
5001460,dailydose_news,61,obesity,obesity,/dailydose/2014/3/11/obesity_a_risk_factor_for_ovarian_cancer/
5001461,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/3/11/research_supports_five_second_rule_on_dropped_food/
5001462,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/3/11/smartphones_could_diagnose_diseases_in_real_time/
5001463,dailydose_news,61,migraine,migraine,/dailydose/2014/3/12/device_to_prevent_migraines_gets_fda_approval/
5001464,dailydose_news,61,NULL,NULL,/dailydose/2014/3/12/man_s_face_reconstructed_with_3d_printed_parts/
5001465,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/3/12/unmarried_women_more_likely_to_die_of_heart_disease/
5001466,dailydose_news,61,adhd,adhd,/dailydose/2014/3/13/many_more_adults_taking_adhd_drugs/
5001467,dailydose_news,61,NULL,NULL,/dailydose/2014/3/13/love_hormone_may_help_fight_anorexia/
5001468,dailydose_news,61,NULL,NULL,/dailydose/2014/3/13/gut_bacteria_essential_for_developing_immune_cells/
5001469,dailydose_news,61,NULL,NULL,/dailydose/2014/3/14/living_or_working_near_fast_food_may_raise_obesity_risk/
5001470,dailydose_news,61,NULL,NULL,/dailydose/2014/3/14/statins_may_have_fewer_side_effects_than_claimed/
5001471,dailydose_news,61,NULL,NULL,/dailydose/2014/3/14/average_bride_gains_four_pounds_after_wedding/
5001472,dailydose_news,61,NULL,NULL,/dailydose/2014/3/17/high_levels_of_omega_3s_linked_to_better_sleep/
5001473,dailydose_news,61,NULL,NULL,/dailydose/2014/3/17/study_says_intelligent_people_more_likely_to_trust_others/
5001474,dailydose_news,61,NULL,NULL,/dailydose/2014/3/17/most_people_with_flu_have_no_symptoms/
5001482,dailydose_news,61,adhd,adhd,/dailydose/2014/3/18/adhd_treatment_may_increase_obesity_risk/
5001483,dailydose_news,61,NULL,NULL,/dailydose/2014/3/18/about_half_of_americans_believe_medical_conspiracy_theories/
5001484,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/3/18/men_receive_faster_care_for_heart_attacks_than_women/
5001485,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/3/19/sleep_problems_could_trigger_onset_of_alzheimer_s/
5001486,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/3/19/gut_bacteria_makes_dark_chocolate_healthy/
5001487,dailydose_news,61,NULL,NULL,/dailydose/2014/3/19/archaeologists_discover_3_000_year_old_skeleton_with_cancer/
5001488,dailydose_news,61,obesity,obesity,/dailydose/2014/3/20/demanding_parents_raise_risk_of_obesity_in_kids/
5001489,dailydose_news,61,NULL,NULL,/dailydose/2014/3/20/meditation_may_reduce_drug_user_relapse/
5001490,dailydose_news,61,multiple-sclerosis,multiple-sclerosis,/dailydose/2014/3/20/statins_could_help_control_ms/
5001491,dailydose_news,61,NULL,NULL,/dailydose/2014/3/21/study_says_nose_can_detect_a_trillion_odors/
5001492,dailydose_news,61,NULL,NULL,/dailydose/2014/3/21/diabetes_high_blood_pressure_in_middle_age_linked_to_brain_damage/
5001493,dailydose_news,61,NULL,NULL,/dailydose/2014/3/21/stem_cells_created_from_a_drop_of_blood/
5001495,dailydose_news,61,NULL,NULL,/dailydose/2014/3/24/computers_able_to_tell_if_we_re_faking_pain/
5001496,dailydose_news,61,NULL,NULL,/dailydose/2014/3/24/vitamin_d_may_not_reduce_risk_of_depression/
5001497,dailydose_news,61,NULL,NULL,/dailydose/2014/3/24/mood_stabilizing_drug_could_lower_chance_of_head_neck_cancers/
5001504,dailydose_news,61,osteoporosis,osteoporosis,/dailydose/2014/3/25/shock_absorbing_goo_discovered_in_bones/
5001505,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2014/3/25/good_sleep_needed_to_fight_diabetes_obesity/
5001506,dailydose_news,61,NULL,NULL,/dailydose/2014/3/25/study_says_violent_video_games_may_boost_aggressive_behavior/
5001507,dailydose_news,61,high-blood-pressure,high-blood-pressure,/dailydose/2014/3/26/doctors_record_higher_blood_pressure_readings_than_nurses/
5001508,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2014/3/26/counting_calories_more_effective_than_eating_little_and_often/
5001509,dailydose_news,61,multiple-sclerosis,multiple-sclerosis,/dailydose/2014/3/26/marijuana_pills_spray_may_ease_ms_symptoms/
5001510,dailydose_news,61,NULL,NULL,/dailydose/2014/3/27/autism_begins_long_before_birth/
5001511,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2014/3/27/exercise_in_youth_makes_for_stronger_bones_later/
5001512,dailydose_news,61,prostate,prostate,/dailydose/2014/3/27/mri_provides_more_accurate_prostate_cancer_diagnosis/
5001513,dailydose_news,61,NULL,NULL,/dailydose/2014/3/28/optimistic_women_more_likely_to_eat_healthy/
5001514,dailydose_news,61,NULL,NULL,/dailydose/2014/3/28/smartphone_app_may_help_alcoholics_recover/
5001515,dailydose_news,61,NULL,NULL,/dailydose/2014/3/28/knee_arthritis_three_times_more_likely_after_acl_surgery/
5001517,dailydose_news,61,NULL,NULL,/dailydose/2014/3/31/gene_mutation_raises_risk_of_melanoma/
5001518,dailydose_news,61,NULL,NULL,/dailydose/2014/3/31/anti_aging_hormone_could_actually_shorten_life/
5001519,dailydose_news,61,NULL,NULL,/dailydose/2014/3/31/organic_food_doesn_t_reduce_women_s_chances_of_developing_cancer/
5001526,dailydose_news,61,NULL,NULL,/dailydose/2014/4/1/scientists_grow_self_healing_muscle_tissue_in_lab/
5001527,dailydose_news,61,NULL,NULL,/dailydose/2014/4/1/study_says_popular_teens_also_bullied/
5001528,dailydose_news,61,obesity,obesity,/dailydose/2014/4/1/weight_loss_surgery_may_be_effective_diabetes_treatment_for_obese/
5001529,dailydose_news,61,allergy,allergy,/dailydose/2014/4/2/stress_could_make_allergies_worse/
5001530,dailydose_news,61,obesity,obesity,/dailydose/2014/4/2/kids_mistake_apples_for_french_fries_in_tv_ads/
5001531,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/4/2/most_people_use_antibacterial_soap_incorrectly/
5001532,dailydose_news,61,NULL,NULL,/dailydose/2014/4/3/study_finds_no_clear_health_benefit_of_vitamin_d/
5001533,dailydose_news,61,NULL,NULL,/dailydose/2014/4/3/monkey_study_suggests_restricting_calories_increase_longevity/
5001534,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2014/4/3/people_exposed_to_morning_light_have_lower_body_mass/
5001535,dailydose_news,61,NULL,NULL,/dailydose/2014/4/4/another_study_suggests_chocolate_helps_fight_obesity_diabetes/
5001536,dailydose_news,61,NULL,NULL,/dailydose/2014/4/4/party_drug_may_help_treat_depression/
5001537,dailydose_news,61,NULL,NULL,/dailydose/2014/4/4/skin_patches_could_replace_wristbands_as_health_trackers/
5001538,dailydose_news,61,NULL,NULL,/dailydose/2014/4/7/simple_blood_test_could_help_detect_cancer/
5001539,dailydose_news,61,NULL,NULL,/dailydose/2014/4/7/tweets_about_migraines_provide_data_on_pain/
5001540,dailydose_news,61,NULL,NULL,/dailydose/2014/4/7/materialistic_people_more_likely_to_be_depressed/
5001548,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/4/8/scientists_find_clue_to_how_caffeine_fights_alzheimer_s/
5001549,dailydose_news,61,NULL,NULL,/dailydose/2014/4/8/computer_now_recognizes_21_different_human_emotions/
5001550,dailydose_news,61,NULL,NULL,/dailydose/2014/4/8/procrastination_and_impulsivity_genetically_linked/
5001551,dailydose_news,61,NULL,NULL,/dailydose/2014/4/9/paralyzed_men_move_legs_after_shock_treatment/
5001552,dailydose_news,61,obesity,obesity,/dailydose/2014/4/9/study_says_junk_food_can_make_you_lazy/
5001553,dailydose_news,61,NULL,NULL,/dailydose/2014/4/9/coffee_may_cut_risk_of_colon_cancer/
5001554,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/4/10/sneezes_travel_much_farther_than_previously_thought/
5001555,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/4/10/flu_meds_not_as_effective_as_claimed/
5001556,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2014/4/10/high_fat_diet_increases_breast_cancer_risk/
5001557,dailydose_news,61,NULL,NULL,/dailydose/2014/4/11/doctors_implant_vaginas_grown_in_lab/
5001558,dailydose_news,61,NULL,NULL,/dailydose/2014/4/11/too_much_time_on_facebook_could_cause_bad_body_image/
5001559,dailydose_news,61,NULL,NULL,/dailydose/2014/4/11/smartphone_app_may_help_beat_jet_lag/
5001560,dailydose_news,61,NULL,NULL,/dailydose/2014/4/14/more_tv_means_less_sleep_for_young_kids/
5001561,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2014/4/14/blueberries_could_help_treat_parkinson_s_disease/
5001562,dailydose_news,61,NULL,NULL,/dailydose/2014/4/14/optimistic_attitude_lowers_risk_of_heart_failure/
5001570,dailydose_news,61,NULL,NULL,/dailydose/2014/4/15/cognitive_decline_may_start_when_we_re_24/
5001571,dailydose_news,61,diabetes,diabetes,/dailydose/2014/4/15/study_on_everest_shows_how_people_get_diabetes/
5001572,dailydose_news,61,diabetes,diabetes,/dailydose/2014/4/15/spouses_with_low_blood_sugar_get_angrier_at_each_other/
5001573,dailydose_news,61,NULL,NULL,/dailydose/2014/4/16/study_says_casual_marijuana_use_may_change_brain/
5001574,dailydose_news,61,NULL,NULL,/dailydose/2014/4/16/nanoparticles_can_deliver_three_drugs_at_once/
5001575,dailydose_news,61,NULL,NULL,/dailydose/2014/4/16/herbal_supplements_most_common_complementary_medicine_in_u_s/
5001576,dailydose_news,61,NULL,NULL,/dailydose/2014/4/17/study_says_12_million_in_u_s_misdiagnosed_every_year/
5001577,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/4/17/apathy_in_older_adults_tied_to_brain_shrinkage/
5001578,dailydose_news,61,depression,depression,/dailydose/2014/4/17/teens_more_likely_to_commit_suicide_after_concussion/
5001579,dailydose_news,61,NULL,NULL,/dailydose/2014/4/18/masculine_boys_and_feminine_girls_more_likely_to_take_cancer_risks/
5001580,dailydose_news,61,NULL,NULL,/dailydose/2014/4/18/fda_approves_new_ragweed_allergy_pill/
5001581,dailydose_news,61,NULL,NULL,/dailydose/2014/4/18/gene_variant_raises_cancer_risk_from_processed_meat/
5001582,dailydose_news,61,NULL,NULL,/dailydose/2014/4/21/chronic_pain_may_be_genetic/
5001583,dailydose_news,61,NULL,NULL,/dailydose/2014/4/21/scientists_discover_brain_s_method_of_suppressing_distractions/
5001584,dailydose_news,61,NULL,NULL,/dailydose/2014/4/21/effects_of_childhood_bullying_could_last_into_mid_life/
5001592,dailydose_news,61,sleep-disorders,sleep-disorders,/dailydose/2014/4/22/long_daily_naps_may_raise_death_risk_for_older_adults/
5001593,dailydose_news,61,NULL,NULL,/dailydose/2014/4/22/loud_talking_may_be_more_dangerous_to_teen_drivers_than_texting/
5001594,dailydose_news,61,ibd,ibd,/dailydose/2014/4/22/more_celiac_disease_in_kids_with_irritable_bowel/
5001595,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2014/4/23/pain_may_reduce_sex_drive_of_women_but_not_men/
5001596,dailydose_news,61,NULL,NULL,/dailydose/2014/4/23/brain_size_linked_to_self_control/
5001597,dailydose_news,61,NULL,NULL,/dailydose/2014/4/23/people_pay_more_attention_to_upper_half_of_field_of_vision/
5001598,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/4/24/marijuana_could_have_cardiovascular_complications/
5001599,dailydose_news,61,NULL,NULL,/dailydose/2014/4/24/steering_wheel_sensor_detects_drowsy_drivers/
5001600,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/4/24/mild_cognitive_impairment_may_be_linked_to_early_death/
5001601,dailydose_news,61,NULL,NULL,/dailydose/2014/4/25/human_skin_grown_in_laboratory/
5001602,dailydose_news,61,NULL,NULL,/dailydose/2014/4/25/scientists_say_female_intuition_may_begin_in_womb/
5001603,dailydose_news,61,NULL,NULL,/dailydose/2014/4/25/drinking_more_coffee_could_lower_diabetes_risk/
5001604,dailydose_news,61,NULL,NULL,/dailydose/2014/4/28/walking_boosts_creative_thinking/
5001605,dailydose_news,61,NULL,NULL,/dailydose/2014/4/28/human_cartilage_grown_on_a_lab_chip/
5001606,dailydose_news,61,NULL,NULL,/dailydose/2014/4/28/low_exposure_to_rural_microbes_raises_risk_of_asthma_allergies/
5001615,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/4/29/laughter_may_help_stave_off_memory_loss/
5001616,dailydose_news,61,NULL,NULL,/dailydose/2014/4/29/scientists_create_circuit_board_modeled_after_human_brain/
5001617,dailydose_news,61,NULL,NULL,/dailydose/2014/4/29/animals_could_become_human_organ_donors/
5001618,dailydose_news,61,obesity,obesity,/dailydose/2014/4/30/being_called_fat_may_raise_obesity_risk_for_girls/
5001619,dailydose_news,61,depression,depression,/dailydose/2014/4/30/blood_test_for_depression_may_be_possible/
5001620,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2014/4/30/low_vitamin_d_linked_to_chronic_pain_in_men/
5001621,dailydose_news,61,depression,depression,/dailydose/2014/5/1/drug_may_be_able_to_lift_depression_quickly/
5001622,dailydose_news,61,adhd,adhd,/dailydose/2014/5/1/mri_might_diagnose_adhd/
5001623,dailydose_news,61,NULL,NULL,/dailydose/2014/5/1/professional_musicians_much_more_likely_to_lose_hearing/
5001624,dailydose_news,61,NULL,NULL,/dailydose/2014/5/2/more_strokes_occur_during_geomagnetic_storms/
5001625,dailydose_news,61,NULL,NULL,/dailydose/2014/5/2/mice_stressed_by_male_scientists_may_distort_research/
5001626,dailydose_news,61,NULL,NULL,/dailydose/2014/5/2/bacteria_on_skin_may_affect_how_wounds_heal/
5001627,dailydose_news,61,NULL,NULL,/dailydose/2014/5/5/young_blood_reverses_aging_in_older_mice/
5001628,dailydose_news,61,NULL,NULL,/dailydose/2014/5/5/people_think_food_tastes_better_if_it_costs_more/
5001629,dailydose_news,61,NULL,NULL,/dailydose/2014/5/5/too_much_iron_in_red_meat_raises_heart_disease_risk/
5001637,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/5/6/fda_says_daily_aspirin_may_not_prevent_first_heart_attack/
5001638,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2014/5/6/energy_drinks_tied_to_unhealthy_teen_behavior/
5001639,dailydose_news,61,NULL,NULL,/dailydose/2014/5/6/scientists_create_bone_marrow_on_a_chip/
5001640,dailydose_news,61,obesity,obesity,/dailydose/2014/5/7/impulsivity_a_risk_factor_for_food_addiction/
5001641,dailydose_news,61,NULL,NULL,/dailydose/2014/5/7/does_yawning_help_cool_the_brain/
5001642,dailydose_news,61,NULL,NULL,/dailydose/2014/5/7/men_take_longer_to_recover_from_concussions_than_women/
5001643,dailydose_news,61,NULL,NULL,/dailydose/2014/5/8/coffee_may_help_protect_eyesight/
5001644,dailydose_news,61,depression,depression,/dailydose/2014/5/8/depression_in_teens_could_affect_love_life_later/
5001645,dailydose_news,61,high-blood-pressure,high-blood-pressure,/dailydose/2014/5/8/too_much_screen_time_linked_to_high_blood_pressure_in_children/
5001646,dailydose_news,61,NULL,NULL,/dailydose/2014/5/9/inactivity_after_30_main_cause_of_heart_disease_in_women/
5001647,dailydose_news,61,NULL,NULL,/dailydose/2014/5/9/constant_fighting_tied_to_early_death/
5001648,dailydose_news,61,NULL,NULL,/dailydose/2014/5/9/an_exercise_snack_may_help_control_blood_sugar/
5001649,dailydose_news,61,NULL,NULL,/dailydose/2014/5/12/zapping_brain_can_trigger_lucid_dreams/
5001650,dailydose_news,61,NULL,NULL,/dailydose/2014/5/12/study_says_shorter_men_may_live_longer/
5001651,dailydose_news,61,NULL,NULL,/dailydose/2014/5/12/stem_cells_used_to_make_heart_disease_on_a_chip/
5001659,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/5/13/study_questions_health_benefits_of_red_wine/
5001660,dailydose_news,61,high-blood-pressure,high-blood-pressure,/dailydose/2014/5/13/living_near_foreclosed_properties_raise_blood_pressure_risk/
5001661,dailydose_news,61,NULL,NULL,/dailydose/2014/5/13/fda_approves_lifelike_robot_arm/
5001662,dailydose_news,61,NULL,NULL,/dailydose/2014/5/14/electrical_stimulation_can_alter_human_learning/
5001663,dailydose_news,61,NULL,NULL,/dailydose/2014/5/14/sense_of_purpose_may_add_years_to_life/
5001664,dailydose_news,61,NULL,NULL,/dailydose/2014/5/14/football_players_with_head_injuries_have_smaller_brain_volumes/
5001665,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/5/15/anti_depressant_could_slow_onset_of_alzheimer_s/
5001666,dailydose_news,61,heart-disease,heart-disease,/dailydose/2014/5/15/high_intensity_exercise_may_raise_heart_attack_risk/
5001667,dailydose_news,61,adhd,adhd,/dailydose/2014/5/15/smart_drugs_could_lead_to_long_term_brain_damage/
5001668,dailydose_news,61,NULL,NULL,/dailydose/2014/5/16/eating_only_two_meals_a_day_may_fight_diabetes/
5001669,dailydose_news,61,NULL,NULL,/dailydose/2014/5/16/fda_lowers_dosage_of_popular_sleeping_pill/
5001670,dailydose_news,61,NULL,NULL,/dailydose/2014/5/16/older_people_with_migraines_more_likely_to_have_silent_strokes/
5001671,dailydose_news,61,NULL,NULL,/dailydose/2014/5/19/researchers_discover_how_brain_works_during_meditation/
5001672,dailydose_news,61,NULL,NULL,/dailydose/2014/5/19/stem_cells_loaded_with_herpes_fight_brain_tumors/
5001673,dailydose_news,61,NULL,NULL,/dailydose/2014/5/19/ibd_flares_linked_to_heart_failures/
5001681,dailydose_news,61,prostate,prostate,/dailydose/2014/5/20/dogs_sniff_out_prostate_cancer_with_98_accuracy/
5001682,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2014/5/20/why_the_mediterranean_diet_is_so_healthy/
5001683,dailydose_news,61,obesity,obesity,/dailydose/2014/5/20/do_overweight_candidates_get_fewer_votes/
5001684,dailydose_news,61,chronic-pain,chronic-pain,/dailydose/2014/5/21/chronic_pain_could_be_inherited/
5001685,dailydose_news,61,NULL,NULL,/dailydose/2014/5/21/drug_may_slow_aging/
5001686,dailydose_news,61,cold-flu,cold-flu,/dailydose/2014/5/21/plane_seat_back_pockets_germier_than_toilet_handles/
5001687,dailydose_news,61,NULL,NULL,/dailydose/2014/5/22/nasal_spray_may_replace_pills_for_brain_disorders/
5001688,dailydose_news,61,NULL,NULL,/dailydose/2014/5/22/disrupting_circadian_rhythms_tied_to_diseases/
5001689,dailydose_news,61,NULL,NULL,/dailydose/2014/5/22/double_mastectomy_not_necessary_for_most_women/
5001691,dailydose_news,61,obesity,obesity,/dailydose/2014/5/23/cheap_food_key_to_rising_obesity_rate/
5001692,dailydose_news,61,diabetes,diabetes,/dailydose/2014/5/23/height_hormone_may_provide_target_for_fighting_cancer_diabetes/
5001693,dailydose_news,61,NULL,NULL,/dailydose/2014/5/23/walnuts_hummus_recalled_over_possible_listeria/
5001701,dailydose_news,61,diet-exercise,diet-exercise,/dailydose/2014/5/26/is_comfort_food_a_myth/
5001702,dailydose_news,61,NULL,NULL,/dailydose/2014/5/26/people_tend_to_choose_partners_with_similar_dna/
5001703,dailydose_news,61,bipolar,bipolar,/dailydose/2014/5/26/mental_illness_shortens_life_more_than_heavy_smoking/
5001704,dailydose_news,61,NULL,NULL,/dailydose/2014/5/27/red_wine_may_be_good_for_your_teeth/
